shipment_id,merchant_id,order_id,courier,shipment_status,delivery_attempts,rto_status,shipping_cost,delivery_days,pincode,area,city
SHP005099,M001,ORD008428,BlueDart,delivered,1,no,102.23,5,560001,MG Road,Bangalore
SHP005100,M001,ORD008260,Ecom Express,delivered,1,no,106.73,4,560076,BTM Layout,Bangalore
SHP005101,M001,ORD009258,Shiprocket,delivered,1,no,130.43,2,560085,Banashankari,Bangalore
SHP005102,M001,ORD005120,Delhivery,delivered,1,no,47.84,3,560066,Whitefield,Bangalore
SHP005103,M001,ORD008566,BlueDart,delivered,1,no,136.86,5,560100,Electronic City,Bangalore
SHP005104,M001,ORD006272,Delhivery,failed_delivery,1,no,108.86,3,560034,Koramangala,Bangalore
SHP005105,M001,ORD008112,Shiprocket,delivered,1,no,104.18,1,560034,Koramangala,Bangalore
SHP005106,M001,ORD007276,BlueDart,delivered,1,no,135.94,2,560100,Electronic City,Bangalore
SHP005107,M001,ORD006977,Shiprocket,failed_delivery,1,no,106.49,9,560017,Old Airport Road,Bangalore
SHP005108,M001,ORD005990,Xpressbees,delivered,2,no,100.95,3,560102,HSR Layout,Bangalore
SHP005109,M001,ORD009582,Delhivery,failed_delivery,2,no,94.14,8,560037,Brookefield,Bangalore
SHP005110,M001,ORD006504,Ecom Express,delivered,1,no,115.15,5,560103,Bellandur,Bangalore
SHP005111,M001,ORD007457,Delhivery,delivered,1,no,114.41,2,560076,Bannerghatta Road,Bangalore
SHP005112,M001,ORD009581,Xpressbees,in_transit,1,no,127.1,4,560038,Indiranagar,Bangalore
SHP005113,M001,ORD009175,BlueDart,delivered,1,no,148.94,3,560003,Malleshwaram,Bangalore
SHP005114,M001,ORD005428,BlueDart,rto,1,yes,175.6,6,560100,Electronic City,Bangalore
SHP005115,M001,ORD009759,Delhivery,delivered,2,no,96.49,4,560103,Bellandur,Bangalore
SHP005116,M001,ORD006457,Xpressbees,rto,3,yes,106.76,8,560102,HSR Layout,Bangalore
SHP005117,M001,ORD009486,Shiprocket,delivered,2,no,148.08,2,560034,Koramangala,Bangalore
SHP005118,M001,ORD005672,Delhivery,rto,2,yes,82.26,3,560102,HSR Layout,Bangalore
SHP005119,M001,ORD009079,Delhivery,in_transit,1,no,146.72,4,560058,Peenya,Bangalore
SHP005120,M001,ORD009815,Delhivery,delivered,1,no,142.87,4,560103,Bellandur,Bangalore
SHP005121,M001,ORD005010,BlueDart,in_transit,1,no,72.38,2,560034,Koramangala,Bangalore
SHP005122,M001,ORD008788,BlueDart,delivered,1,no,126.65,3,560066,Whitefield,Bangalore
SHP005123,M001,ORD008587,Delhivery,delivered,1,no,119.84,1,560103,Bellandur,Bangalore
SHP005124,M001,ORD005141,Shiprocket,delivered,1,no,81.4,2,560066,Whitefield,Bangalore
SHP005125,M001,ORD007624,Ecom Express,delivered,1,no,128.03,3,560066,Whitefield,Bangalore
SHP005126,M001,ORD009299,Ecom Express,delivered,2,no,121.6,1,560008,Ulsoor,Bangalore
SHP005127,M001,ORD005045,Shiprocket,in_transit,1,no,52.08,2,560003,Malleshwaram,Bangalore
SHP005128,M001,ORD006116,Xpressbees,delivered,1,no,181.62,4,560100,Electronic City,Bangalore
SHP005129,M001,ORD006169,BlueDart,delivered,1,no,100.71,3,560103,Bellandur,Bangalore
SHP005130,M001,ORD009596,Ecom Express,delivered,1,no,78.23,4,560003,Malleshwaram,Bangalore
SHP005131,M001,ORD009789,Delhivery,delivered,2,no,47.72,5,560004,Basavanagudi,Bangalore
SHP005132,M001,ORD008995,BlueDart,delivered,1,no,139.53,2,560102,HSR Layout,Bangalore
SHP005133,M001,ORD009941,Ecom Express,delivered,2,no,199.25,5,560100,Electronic City,Bangalore
SHP005134,M001,ORD009139,Shiprocket,delivered,1,no,79.06,4,560103,Bellandur,Bangalore
SHP005135,M001,ORD005798,Xpressbees,in_transit,1,no,182.22,3,560035,Sarjapur Road,Bangalore
SHP005136,M001,ORD009708,BlueDart,delivered,1,no,168.62,2,560100,Electronic City,Bangalore
SHP005137,M001,ORD006754,Shiprocket,delivered,1,no,90.23,2,560024,Hebbal,Bangalore
SHP005138,M001,ORD005950,Delhivery,delivered,2,no,75.37,3,560103,Bellandur,Bangalore
SHP005139,M001,ORD009006,Shiprocket,failed_delivery,1,no,204.43,5,560100,Electronic City,Bangalore
SHP005140,M001,ORD008890,Delhivery,failed_delivery,1,no,124.13,6,560017,Old Airport Road,Bangalore
SHP005141,M001,ORD007918,Ecom Express,delivered,1,no,103.63,4,560098,RR Nagar,Bangalore
SHP005142,M001,ORD005813,Ecom Express,delivered,1,no,144.3,2,560034,Koramangala,Bangalore
SHP005143,M001,ORD007429,BlueDart,delivered,1,no,104.81,5,560076,BTM Layout,Bangalore
SHP005144,M001,ORD006006,BlueDart,delivered,3,no,70.78,4,560102,HSR Layout,Bangalore
SHP005145,M001,ORD008251,Ecom Express,delivered,2,no,138.33,4,560036,KR Puram,Bangalore
SHP005146,M001,ORD007612,Ecom Express,delivered,3,no,73.98,3,560066,Whitefield,Bangalore
SHP005147,M001,ORD006936,BlueDart,rto,1,yes,144.82,9,560071,Domlur,Bangalore
SHP005148,M001,ORD007267,Shiprocket,failed_delivery,2,no,52.73,9,560102,HSR Layout,Bangalore
SHP005149,M001,ORD006260,BlueDart,in_transit,1,no,120.87,3,560017,Old Airport Road,Bangalore
SHP005150,M001,ORD007518,Delhivery,delivered,2,no,52.28,1,560064,Jakkur,Bangalore
SHP005151,M001,ORD005044,BlueDart,delivered,1,no,156.34,4,560100,Electronic City,Bangalore
SHP005152,M001,ORD005596,Xpressbees,failed_delivery,1,no,60.09,5,560003,Malleshwaram,Bangalore
SHP005153,M001,ORD009385,Shiprocket,failed_delivery,2,no,73.51,3,560037,Marathahalli,Bangalore
SHP005154,M001,ORD005644,BlueDart,delivered,3,no,123.94,1,560036,KR Puram,Bangalore
SHP005155,M001,ORD009144,Ecom Express,delivered,1,no,57.43,3,560037,Marathahalli,Bangalore
SHP005156,M001,ORD006764,BlueDart,in_transit,1,no,94.75,4,560076,BTM Layout,Bangalore
SHP005157,M001,ORD006098,BlueDart,delivered,2,no,59.94,4,560037,Marathahalli,Bangalore
SHP005158,M001,ORD007404,Ecom Express,delivered,2,no,132.25,3,560034,Koramangala,Bangalore
SHP005159,M001,ORD006797,BlueDart,delivered,2,no,147.57,4,560001,MG Road,Bangalore
SHP005160,M001,ORD005007,Delhivery,delivered,1,no,104.89,4,560100,Electronic City,Bangalore
SHP005161,M001,ORD009990,Ecom Express,delivered,2,no,134.28,4,560036,KR Puram,Bangalore
SHP005162,M001,ORD009575,Ecom Express,delivered,1,no,90.56,3,560037,Brookefield,Bangalore
SHP005163,M001,ORD009580,BlueDart,rto,2,yes,54.6,8,560048,Mahadevapura,Bangalore
SHP005164,M001,ORD006248,Ecom Express,in_transit,1,no,144.54,2,560076,Bannerghatta Road,Bangalore
SHP005165,M001,ORD006476,Shiprocket,delivered,2,no,132.62,1,560071,Domlur,Bangalore
SHP005166,M001,ORD005962,Xpressbees,delivered,2,no,87.04,2,560048,Mahadevapura,Bangalore
SHP005167,M001,ORD007424,BlueDart,delivered,1,no,72.64,1,560038,Indiranagar,Bangalore
SHP005168,M001,ORD007652,Shiprocket,delivered,1,no,119.66,4,560076,BTM Layout,Bangalore
SHP005169,M001,ORD009366,BlueDart,delivered,1,no,87.99,3,560102,HSR Layout,Bangalore
SHP005170,M001,ORD005154,BlueDart,delivered,1,no,120.0,3,560100,Electronic City,Bangalore
SHP005171,M001,ORD006175,BlueDart,delivered,1,no,56.98,2,560034,Koramangala,Bangalore
SHP005172,M001,ORD009569,Xpressbees,delivered,2,no,92.22,2,560034,Koramangala,Bangalore
SHP005173,M001,ORD005053,Delhivery,delivered,1,no,58.96,3,560017,Old Airport Road,Bangalore
SHP005174,M001,ORD009401,Xpressbees,in_transit,1,no,53.11,4,560037,Brookefield,Bangalore
SHP005175,M001,ORD005373,Delhivery,delivered,1,no,106.88,4,560036,KR Puram,Bangalore
SHP005176,M001,ORD009157,Xpressbees,delivered,1,no,166.39,5,560035,Sarjapur Road,Bangalore
SHP005177,M001,ORD008313,Delhivery,rto,3,yes,175.91,8,560100,Electronic City,Bangalore
SHP005178,M001,ORD008505,BlueDart,delivered,1,no,50.08,4,560102,HSR Layout,Bangalore
SHP005179,M001,ORD005732,Ecom Express,delivered,1,no,77.69,1,560071,Domlur,Bangalore
SHP005180,M001,ORD005730,Ecom Express,rto,2,yes,129.89,4,560008,Ulsoor,Bangalore
SHP005181,M001,ORD007855,Xpressbees,in_transit,2,no,130.88,3,560102,HSR Layout,Bangalore
SHP005182,M001,ORD006511,Delhivery,in_transit,1,no,110.61,3,560034,Koramangala,Bangalore
SHP005183,M001,ORD007295,Delhivery,in_transit,1,no,48.7,2,560038,Indiranagar,Bangalore
SHP005184,M001,ORD006868,BlueDart,in_transit,1,no,163.25,1,560035,Sarjapur Road,Bangalore
SHP005185,M001,ORD006939,Delhivery,delivered,1,no,121.58,3,560017,Old Airport Road,Bangalore
SHP005186,M001,ORD006528,Delhivery,delivered,1,no,73.71,3,560085,Banashankari,Bangalore
SHP005187,M001,ORD006962,Xpressbees,delivered,1,no,141.47,3,560102,HSR Layout,Bangalore
SHP005188,M001,ORD007906,Delhivery,rto,2,yes,167.28,8,560100,Electronic City,Bangalore
SHP005189,M001,ORD005029,Ecom Express,in_transit,2,no,120.8,1,560060,Kengeri,Bangalore
SHP005190,M001,ORD009388,Ecom Express,in_transit,1,no,56.15,2,560103,Bellandur,Bangalore
SHP005191,M001,ORD008153,Xpressbees,in_transit,1,no,113.96,4,560004,Basavanagudi,Bangalore
SHP005192,M001,ORD007198,Xpressbees,delivered,1,no,153.9,4,560035,Sarjapur Road,Bangalore
SHP005193,M001,ORD008680,Delhivery,in_transit,1,no,58.57,2,560024,Hebbal,Bangalore
SHP005194,M001,ORD009574,Shiprocket,delivered,1,no,179.17,1,560060,Kengeri,Bangalore
SHP005195,M001,ORD005496,Xpressbees,delivered,1,no,89.49,4,560048,Mahadevapura,Bangalore
SHP005196,M001,ORD009693,Xpressbees,delivered,1,no,110.26,2,560066,Whitefield,Bangalore
SHP005197,M001,ORD009527,Delhivery,delivered,1,no,84.95,4,560103,Bellandur,Bangalore
SHP005198,M001,ORD009984,Shiprocket,delivered,2,no,127.66,1,560066,Whitefield,Bangalore
SHP005199,M001,ORD006128,Delhivery,delivered,1,no,75.79,4,560078,JP Nagar,Bangalore
SHP005200,M001,ORD008473,BlueDart,delivered,1,no,127.74,2,560103,Bellandur,Bangalore
SHP005201,M001,ORD006517,Ecom Express,in_transit,1,no,123.6,4,560048,Mahadevapura,Bangalore
SHP005202,M001,ORD009319,Delhivery,delivered,3,no,142.68,1,560102,HSR Layout,Bangalore
SHP005203,M001,ORD006841,Ecom Express,delivered,2,no,52.75,5,560066,Whitefield,Bangalore
SHP005204,M001,ORD008836,Shiprocket,delivered,1,no,108.76,4,560102,HSR Layout,Bangalore
SHP005205,M001,ORD007668,Delhivery,failed_delivery,2,no,52.1,5,560102,HSR Layout,Bangalore
SHP005206,M001,ORD005600,Delhivery,delivered,1,no,147.4,2,560064,Yelahanka,Bangalore
SHP005207,M001,ORD009226,BlueDart,delivered,2,no,128.89,3,560100,Electronic City,Bangalore
SHP005208,M001,ORD007155,Shiprocket,delivered,1,no,138.45,1,560078,JP Nagar,Bangalore
SHP005209,M001,ORD009810,Ecom Express,delivered,1,no,75.36,2,560102,HSR Layout,Bangalore
SHP005210,M001,ORD007027,BlueDart,delivered,1,no,66.94,5,560037,Marathahalli,Bangalore
SHP005211,M001,ORD005943,Ecom Express,delivered,1,no,74.5,5,560017,Old Airport Road,Bangalore
SHP005212,M001,ORD007178,Xpressbees,delivered,1,no,86.86,3,560102,HSR Layout,Bangalore
SHP005213,M001,ORD007068,Ecom Express,delivered,1,no,106.19,2,560066,Whitefield,Bangalore
SHP005214,M001,ORD007933,Delhivery,in_transit,1,no,82.8,4,560035,Sarjapur Road,Bangalore
SHP005215,M001,ORD009103,Shiprocket,delivered,1,no,104.28,3,560003,Malleshwaram,Bangalore
SHP005216,M001,ORD009554,Shiprocket,rto,3,yes,82.2,3,560100,Electronic City,Bangalore
SHP005217,M001,ORD006241,Delhivery,delivered,1,no,78.83,4,560076,Bannerghatta Road,Bangalore
SHP005218,M001,ORD007019,Shiprocket,delivered,1,no,53.41,1,560036,KR Puram,Bangalore
SHP005219,M001,ORD005360,BlueDart,delivered,1,no,96.65,4,560037,Marathahalli,Bangalore
SHP005220,M001,ORD009345,BlueDart,delivered,1,no,45.71,2,560066,Whitefield,Bangalore
SHP005221,M001,ORD006157,Shiprocket,rto,3,yes,108.27,7,560017,Old Airport Road,Bangalore
SHP005222,M001,ORD008011,Shiprocket,delivered,1,no,71.03,4,560085,Banashankari,Bangalore
SHP005223,M001,ORD005767,Delhivery,failed_delivery,2,no,132.09,5,560066,Whitefield,Bangalore
SHP005224,M001,ORD009505,Ecom Express,in_transit,3,no,63.95,1,560102,HSR Layout,Bangalore
SHP005225,M001,ORD009811,Ecom Express,delivered,1,no,51.2,4,560103,Bellandur,Bangalore
SHP005226,M001,ORD005165,Xpressbees,delivered,2,no,124.5,5,560038,Indiranagar,Bangalore
SHP005227,M001,ORD007496,Ecom Express,delivered,1,no,75.47,2,560102,HSR Layout,Bangalore
SHP005228,M001,ORD009918,Shiprocket,delivered,2,no,74.26,3,560008,Ulsoor,Bangalore
SHP005229,M001,ORD005146,BlueDart,delivered,1,no,137.51,1,560060,Kengeri,Bangalore
SHP005230,M001,ORD005575,Xpressbees,delivered,1,no,146.76,4,560017,Old Airport Road,Bangalore
SHP005231,M001,ORD008253,Xpressbees,in_transit,2,no,73.77,1,560037,Brookefield,Bangalore
SHP005232,M001,ORD006523,BlueDart,rto,3,yes,52.82,5,560048,Mahadevapura,Bangalore
SHP005233,M001,ORD006495,Xpressbees,delivered,2,no,143.14,2,560076,Bannerghatta Road,Bangalore
SHP005234,M001,ORD007169,Ecom Express,delivered,1,no,114.09,2,560066,Whitefield,Bangalore
SHP005235,M001,ORD005486,Ecom Express,delivered,1,no,187.21,5,560058,Peenya,Bangalore
SHP005236,M001,ORD007283,Xpressbees,delivered,1,no,129.23,2,560103,Bellandur,Bangalore
SHP005237,M001,ORD008321,Shiprocket,delivered,2,no,45.67,2,560017,Old Airport Road,Bangalore
SHP005238,M001,ORD008442,Ecom Express,delivered,2,no,54.97,1,560038,Indiranagar,Bangalore
SHP005239,M001,ORD006863,BlueDart,delivered,3,no,103.9,4,560103,Bellandur,Bangalore
SHP005240,M001,ORD008891,Delhivery,failed_delivery,1,no,95.27,8,560037,Marathahalli,Bangalore
SHP005241,M001,ORD005670,Xpressbees,in_transit,1,no,93.91,3,560037,Brookefield,Bangalore
SHP005242,M001,ORD005413,Delhivery,delivered,1,no,46.67,1,560078,JP Nagar,Bangalore
SHP005243,M001,ORD006277,Xpressbees,delivered,1,no,86.44,4,560066,Whitefield,Bangalore
SHP005244,M001,ORD008608,Xpressbees,rto,2,yes,113.08,5,560017,Old Airport Road,Bangalore
SHP005245,M001,ORD008178,Ecom Express,failed_delivery,2,no,131.07,8,560100,Electronic City,Bangalore
SHP005246,M001,ORD007955,Shiprocket,in_transit,1,no,117.62,4,560035,Sarjapur Road,Bangalore
SHP005247,M001,ORD009404,Ecom Express,delivered,1,no,77.49,2,560066,Whitefield,Bangalore
SHP005248,M001,ORD006516,BlueDart,delivered,1,no,62.77,3,560066,Whitefield,Bangalore
SHP005249,M001,ORD005401,Delhivery,delivered,2,no,143.2,2,560035,Sarjapur Road,Bangalore
SHP005250,M001,ORD008307,BlueDart,delivered,1,no,199.59,4,560064,Yelahanka,Bangalore
SHP005251,M001,ORD008552,Ecom Express,delivered,1,no,78.01,1,560066,Whitefield,Bangalore
SHP005252,M001,ORD008762,Delhivery,delivered,1,no,83.31,1,560066,Whitefield,Bangalore
SHP005253,M001,ORD009011,Delhivery,in_transit,2,no,82.63,4,560035,Sarjapur Road,Bangalore
SHP005254,M001,ORD005068,Xpressbees,in_transit,3,no,111.64,1,560034,Koramangala,Bangalore
SHP005255,M001,ORD008185,Ecom Express,in_transit,1,no,140.29,3,560103,Bellandur,Bangalore
SHP005256,M001,ORD005645,BlueDart,delivered,1,no,102.15,5,560040,Vijayanagar,Bangalore
SHP005257,M001,ORD007715,Shiprocket,delivered,1,no,194.65,2,560100,Electronic City,Bangalore
SHP005258,M001,ORD008667,Delhivery,delivered,1,no,129.28,1,560078,JP Nagar,Bangalore
SHP005259,M001,ORD005150,Delhivery,delivered,1,no,74.61,5,560085,Banashankari,Bangalore
SHP005260,M001,ORD006444,Xpressbees,delivered,1,no,57.26,2,560102,HSR Layout,Bangalore
SHP005261,M001,ORD008657,Delhivery,delivered,1,no,102.38,1,560103,Bellandur,Bangalore
SHP005262,M001,ORD006795,Xpressbees,delivered,2,no,60.33,4,560103,Bellandur,Bangalore
SHP005263,M001,ORD007154,Ecom Express,delivered,1,no,99.38,3,560048,Mahadevapura,Bangalore
SHP005264,M001,ORD005124,BlueDart,delivered,1,no,70.04,1,560008,Ulsoor,Bangalore
SHP005265,M001,ORD006470,Shiprocket,delivered,2,no,124.97,4,560017,Old Airport Road,Bangalore
SHP005266,M001,ORD009503,Shiprocket,failed_delivery,3,no,99.75,5,560036,KR Puram,Bangalore
SHP005267,M001,ORD009684,Delhivery,delivered,1,no,98.87,5,560037,Marathahalli,Bangalore
SHP005268,M001,ORD006315,BlueDart,delivered,1,no,108.27,1,560037,Marathahalli,Bangalore
SHP005269,M001,ORD007919,Delhivery,delivered,3,no,50.52,2,560008,Ulsoor,Bangalore
SHP005270,M001,ORD005861,Ecom Express,rto,2,yes,213.79,4,560100,Electronic City,Bangalore
SHP005271,M001,ORD006549,Xpressbees,rto,2,yes,126.47,8,560036,KR Puram,Bangalore
SHP005272,M001,ORD009966,Shiprocket,delivered,1,no,105.39,2,560037,Marathahalli,Bangalore
SHP005273,M001,ORD008688,Shiprocket,rto,1,yes,148.52,9,560100,Electronic City,Bangalore
SHP005274,M001,ORD009373,Shiprocket,in_transit,1,no,143.52,4,560037,Brookefield,Bangalore
SHP005275,M001,ORD007259,BlueDart,delivered,2,no,64.72,1,560048,Mahadevapura,Bangalore
SHP005276,M001,ORD009827,BlueDart,in_transit,1,no,103.68,4,560100,Electronic City,Bangalore
SHP005277,M001,ORD009221,Delhivery,in_transit,1,no,127.62,3,560037,Brookefield,Bangalore
SHP005278,M001,ORD009448,Delhivery,delivered,1,no,51.05,4,560066,Whitefield,Bangalore
SHP005279,M001,ORD005050,Ecom Express,delivered,1,no,57.26,1,560034,Koramangala,Bangalore
SHP005280,M001,ORD008159,Xpressbees,rto,3,yes,78.25,9,560038,Indiranagar,Bangalore
SHP005281,M001,ORD008157,Xpressbees,delivered,1,no,160.23,1,560100,Electronic City,Bangalore
SHP005282,M001,ORD006997,BlueDart,rto,2,yes,58.54,6,560037,Marathahalli,Bangalore
SHP005283,M001,ORD009284,BlueDart,delivered,1,no,139.07,1,560066,Whitefield,Bangalore
SHP005284,M001,ORD006401,BlueDart,failed_delivery,2,no,109.08,6,560048,Mahadevapura,Bangalore
SHP005285,M001,ORD007118,Delhivery,in_transit,1,no,49.43,4,560034,Koramangala,Bangalore
SHP005286,M001,ORD007893,Delhivery,delivered,1,no,92.86,5,560036,KR Puram,Bangalore
SHP005287,M001,ORD007819,Xpressbees,delivered,2,no,55.26,1,560066,Whitefield,Bangalore
SHP005288,M001,ORD005811,BlueDart,delivered,2,no,130.15,4,560038,Indiranagar,Bangalore
SHP005289,M001,ORD007602,Delhivery,in_transit,1,no,96.69,2,560008,Ulsoor,Bangalore
SHP005290,M001,ORD009263,Shiprocket,in_transit,2,no,79.51,4,560037,Marathahalli,Bangalore
SHP005291,M001,ORD008151,BlueDart,in_transit,1,no,84.92,2,560038,Indiranagar,Bangalore
SHP005292,M001,ORD006636,Ecom Express,delivered,1,no,93.15,4,560102,HSR Layout,Bangalore
SHP005293,M001,ORD008849,Xpressbees,rto,2,yes,133.38,4,560037,Marathahalli,Bangalore
SHP005294,M001,ORD008738,BlueDart,delivered,1,no,58.14,5,560066,Whitefield,Bangalore
SHP005295,M001,ORD005921,Shiprocket,failed_delivery,2,no,57.22,8,560036,KR Puram,Bangalore
SHP005296,M001,ORD006314,Shiprocket,failed_delivery,1,no,189.29,8,560100,Electronic City,Bangalore
SHP005297,M001,ORD008844,Xpressbees,rto,3,yes,124.45,9,560071,Domlur,Bangalore
SHP005298,M001,ORD005340,Delhivery,rto,1,yes,59.76,4,560085,Banashankari,Bangalore
SHP005299,M001,ORD007026,Ecom Express,failed_delivery,1,no,114.29,8,560060,Kengeri,Bangalore
SHP005300,M001,ORD005208,Delhivery,rto,1,yes,86.05,8,560076,BTM Layout,Bangalore
SHP005301,M001,ORD009140,Shiprocket,delivered,1,no,51.47,5,560017,Old Airport Road,Bangalore
SHP005302,M001,ORD007508,Delhivery,delivered,1,no,147.4,1,560076,Bannerghatta Road,Bangalore
SHP005303,M001,ORD009903,Delhivery,in_transit,1,no,45.25,3,560037,Marathahalli,Bangalore
SHP005304,M001,ORD005612,Shiprocket,delivered,1,no,104.53,3,560037,Marathahalli,Bangalore
SHP005305,M001,ORD005980,Delhivery,failed_delivery,3,no,92.01,8,560103,Bellandur,Bangalore
SHP005306,M001,ORD008075,Delhivery,delivered,2,no,59.59,4,560071,Domlur,Bangalore
SHP005307,M001,ORD005244,Shiprocket,delivered,2,no,66.16,1,560034,Koramangala,Bangalore
SHP005308,M001,ORD008354,BlueDart,delivered,1,no,63.12,4,560076,BTM Layout,Bangalore
SHP005309,M001,ORD005794,BlueDart,delivered,1,no,192.11,1,560100,Electronic City,Bangalore
SHP005310,M001,ORD007523,Ecom Express,failed_delivery,2,no,71.24,6,560036,KR Puram,Bangalore
SHP005311,M001,ORD006599,BlueDart,in_transit,1,no,119.91,2,560102,HSR Layout,Bangalore
SHP005312,M001,ORD008699,Shiprocket,delivered,3,no,93.54,1,560041,Jayanagar,Bangalore
SHP005313,M001,ORD005474,Ecom Express,in_transit,2,no,108.97,1,560085,Banashankari,Bangalore
SHP005314,M001,ORD008045,Shiprocket,delivered,1,no,145.78,2,560037,Brookefield,Bangalore
SHP005315,M001,ORD007417,Shiprocket,delivered,1,no,147.01,3,560103,Bellandur,Bangalore
SHP005316,M001,ORD007669,Xpressbees,failed_delivery,2,no,124.9,7,560100,Electronic City,Bangalore
SHP005317,M001,ORD008691,Xpressbees,delivered,1,no,51.3,4,560066,Whitefield,Bangalore
SHP005318,M001,ORD008908,Delhivery,delivered,1,no,74.8,5,560064,Jakkur,Bangalore
SHP005319,M001,ORD008312,Ecom Express,delivered,1,no,85.76,3,560048,Mahadevapura,Bangalore
SHP005320,M001,ORD008794,Shiprocket,delivered,1,no,72.34,4,560064,Jakkur,Bangalore
SHP005321,M001,ORD005094,Xpressbees,delivered,1,no,134.69,4,560064,Yelahanka,Bangalore
SHP005322,M001,ORD005113,Delhivery,rto,3,yes,51.62,8,560008,Ulsoor,Bangalore
SHP005323,M001,ORD009247,BlueDart,rto,2,yes,63.25,9,560103,Bellandur,Bangalore
SHP005324,M001,ORD005772,Shiprocket,in_transit,1,no,46.38,3,560066,Whitefield,Bangalore
SHP005325,M001,ORD007306,Ecom Express,failed_delivery,1,no,97.3,4,560037,Brookefield,Bangalore
SHP005326,M001,ORD008860,Ecom Express,delivered,1,no,147.36,4,560071,Domlur,Bangalore
SHP005327,M001,ORD009433,BlueDart,delivered,1,no,125.73,2,560017,Old Airport Road,Bangalore
SHP005328,M001,ORD006914,Ecom Express,failed_delivery,1,no,176.0,6,560100,Electronic City,Bangalore
SHP005329,M001,ORD006056,Xpressbees,delivered,1,no,70.05,3,560036,KR Puram,Bangalore
SHP005330,M001,ORD008809,Ecom Express,rto,1,yes,138.68,9,560100,Electronic City,Bangalore
SHP005331,M001,ORD008092,Shiprocket,in_transit,2,no,82.8,1,560034,Koramangala,Bangalore
SHP005332,M001,ORD006594,Ecom Express,delivered,3,no,186.47,1,560035,Sarjapur Road,Bangalore
SHP005333,M001,ORD007737,Xpressbees,delivered,1,no,69.4,2,560037,Brookefield,Bangalore
SHP005334,M001,ORD008192,BlueDart,failed_delivery,2,no,96.64,4,560076,BTM Layout,Bangalore
SHP005335,M001,ORD006577,BlueDart,in_transit,1,no,102.33,3,560034,Koramangala,Bangalore
SHP005336,M001,ORD009032,BlueDart,delivered,2,no,45.8,3,560004,Basavanagudi,Bangalore
SHP005337,M001,ORD009067,Delhivery,delivered,2,no,78.38,3,560037,Brookefield,Bangalore
SHP005338,M001,ORD006661,BlueDart,in_transit,1,no,149.69,2,560034,Koramangala,Bangalore
SHP005339,M001,ORD005444,BlueDart,failed_delivery,1,no,62.51,4,560038,Indiranagar,Bangalore
