expense_id,merchant_id,expense_date,category,subcategory,amount,payment_mode,vendor_name,approval_status
EXP001548,M001,2024-07-05,marketing,digital_ads,2996.05,bank_transfer,Razorpay Fees,approved
EXP001549,M001,2024-09-22,cloud,GCP,719.97,bank_transfer,Bangalore Packaging Co,approved
EXP001550,M001,2024-08-28,shipping,last_mile,881.19,card,Xpressbees,approved
EXP001551,M001,2024-12-30,marketing,influencer,5264.77,cash,Bangalore Packaging Co,approved
EXP001552,M001,2024-07-04,salaries,incentives,14503.89,card,Shiprocket,approved
EXP001553,M001,2024-11-28,salaries,overtime,26417.94,bank_transfer,Razorpay Fees,pending
EXP001554,M001,2024-12-24,marketing,influencer,20355.34,card,BlueDart,pending
EXP001555,M001,2024-04-05,shipping,reverse_logistics,15703.65,bank_transfer,Xpressbees,approved
EXP001556,M001,2024-09-18,marketing,digital_ads,15998.74,bank_transfer,AdGrowth Marketing,approved
EXP001557,M001,2024-10-21,warehouse,staff,20263.32,bank_transfer,Cashfree Fees,approved
EXP001558,M001,2024-12-12,cloud,GCP,1359.04,bank_transfer,Ecom Express,approved
EXP001559,M001,2024-12-05,salaries,contract,28791.65,cash,Ecom Express,approved
EXP001560,M001,2024-07-09,marketing,influencer,18650.22,bank_transfer,Ecom Express,pending
EXP001561,M001,2024-02-13,shipping,air_freight,4367.49,bank_transfer,Razorpay Fees,approved
EXP001562,M001,2024-11-20,shipping,last_mile,15219.65,bank_transfer,Delhivery,approved
EXP001563,M001,2024-06-04,packaging,labels,726.77,bank_transfer,Razorpay Fees,approved
EXP001564,M001,2024-10-05,marketing,email_campaigns,7613.43,card,Ecom Express,pending
EXP001565,M001,2024-11-25,returns,reverse_pickup,5696.37,card,Cashfree Fees,approved
EXP001566,M001,2024-02-05,salaries,full_time,32365.19,bank_transfer,Razorpay Fees,approved
EXP001567,M001,2024-04-21,cloud,GCP,271.98,bank_transfer,Cashfree Fees,pending
EXP001568,M001,2024-06-19,cloud,GCP,968.69,card,Urban Warehouse Services,approved
EXP001569,M001,2024-02-13,warehouse,equipment,20822.64,UPI,Xpressbees,approved
EXP001570,M001,2024-07-29,salaries,overtime,9705.37,cash,Xpressbees,approved
EXP001571,M001,2024-10-27,marketing,digital_ads,18125.37,card,BlueDart,approved
EXP001572,M001,2024-10-10,salaries,incentives,14409.03,bank_transfer,Xpressbees,approved
EXP001573,M001,2024-12-29,salaries,contract,17252.59,UPI,Shiprocket,approved
EXP001574,M001,2024-11-22,marketing,SEO,26796.66,bank_transfer,Cashfree Fees,approved
EXP001575,M001,2024-11-24,marketing,influencer,1535.32,card,BlueDart,approved
EXP001576,M001,2024-07-07,cloud,GCP,2905.41,UPI,Shiprocket,pending
EXP001577,M001,2024-09-18,warehouse,utilities,16733.5,card,Xpressbees,approved
EXP001578,M001,2024-03-02,salaries,overtime,31608.72,bank_transfer,Shiprocket,approved
EXP001579,M001,2024-03-28,marketing,digital_ads,10719.32,card,Bangalore Packaging Co,approved
EXP001580,M001,2024-10-14,warehouse,rent,7105.31,bank_transfer,BlueDart,approved
EXP001581,M001,2024-10-09,warehouse,utilities,15192.11,bank_transfer,Xpressbees,approved
EXP001582,M001,2024-05-18,salaries,full_time,31207.37,UPI,BlueDart,pending
EXP001583,M001,2024-11-05,shipping,air_freight,4660.3,UPI,Bangalore Packaging Co,rejected
EXP001584,M001,2024-06-21,warehouse,utilities,10328.42,bank_transfer,BlueDart,pending
EXP001585,M001,2024-09-04,marketing,influencer,19292.1,UPI,Shiprocket,approved
EXP001586,M001,2024-08-11,warehouse,utilities,12203.35,bank_transfer,BlueDart,pending
EXP001587,M001,2024-03-29,salaries,contract,9153.16,bank_transfer,Xpressbees,pending
EXP001588,M001,2024-11-06,packaging,tape,2381.32,bank_transfer,Delhivery,approved
EXP001589,M001,2024-12-12,salaries,incentives,26700.61,bank_transfer,Shiprocket,approved
EXP001590,M001,2024-12-19,cloud,storage,422.65,card,BlueDart,pending
EXP001591,M001,2024-05-21,marketing,SEO,3209.31,bank_transfer,Bangalore Packaging Co,rejected
EXP001592,M001,2024-10-16,packaging,boxes,3523.06,card,AdGrowth Marketing,approved
EXP001593,M001,2024-10-30,marketing,SEO,24359.74,bank_transfer,Urban Warehouse Services,approved
EXP001594,M001,2024-08-28,warehouse,equipment,20154.07,card,Shiprocket,approved
EXP001595,M001,2024-12-23,shipping,air_freight,10296.77,card,Shiprocket,approved
EXP001596,M001,2024-02-01,warehouse,staff,4558.29,UPI,Ecom Express,pending
EXP001597,M001,2024-10-28,cloud,Azure,2556.3,bank_transfer,Shiprocket,approved
EXP001598,M001,2024-05-20,shipping,reverse_logistics,11396.11,bank_transfer,Xpressbees,approved
EXP001599,M001,2024-07-29,salaries,contract,14081.16,card,Cashfree Fees,approved
EXP001600,M001,2024-12-26,warehouse,utilities,20640.98,UPI,Razorpay Fees,approved
EXP001601,M001,2024-11-02,packaging,bubble_wrap,1534.81,UPI,Ecom Express,approved
EXP001602,M001,2024-11-14,marketing,digital_ads,20194.23,card,Shiprocket,approved
EXP001603,M001,2024-09-17,shipping,surface,7202.25,card,Delhivery,approved
EXP001604,M001,2024-12-10,shipping,reverse_logistics,7090.57,cash,Bangalore Packaging Co,pending
EXP001605,M001,2024-04-15,shipping,reverse_logistics,6902.79,UPI,Razorpay Fees,approved
EXP001606,M001,2024-05-27,warehouse,rent,3181.79,bank_transfer,Shiprocket,approved
EXP001607,M001,2024-07-26,warehouse,rent,26863.46,bank_transfer,AdGrowth Marketing,approved
EXP001608,M001,2024-01-11,marketing,influencer,1171.06,cash,AdGrowth Marketing,rejected
EXP001609,M001,2024-03-18,warehouse,utilities,21799.41,UPI,Xpressbees,approved
EXP001610,M001,2024-05-30,marketing,influencer,7365.67,card,Urban Warehouse Services,rejected
EXP001611,M001,2024-04-08,marketing,SEO,4232.74,card,Delhivery,approved
EXP001612,M001,2024-07-20,salaries,contract,19744.46,cash,Ecom Express,rejected
EXP001613,M001,2024-07-16,salaries,full_time,6559.57,bank_transfer,Cashfree Fees,approved
EXP001614,M001,2024-03-24,refunds,chargeback,6255.83,bank_transfer,Razorpay Fees,approved
EXP001615,M001,2024-12-06,salaries,incentives,32354.29,cash,Xpressbees,pending
EXP001616,M001,2024-07-26,warehouse,equipment,9314.48,bank_transfer,BlueDart,approved
EXP001617,M001,2024-07-03,returns,restocking,2136.35,UPI,Razorpay Fees,approved
EXP001618,M001,2024-08-02,refunds,partial_refund,1138.03,bank_transfer,BlueDart,approved
EXP001619,M001,2024-09-21,marketing,SEO,5269.96,bank_transfer,Xpressbees,approved
EXP001620,M001,2024-03-23,salaries,overtime,37891.31,cash,BlueDart,pending
EXP001621,M001,2024-01-26,warehouse,equipment,13641.39,bank_transfer,Xpressbees,approved
EXP001622,M001,2024-05-10,shipping,reverse_logistics,11308.84,bank_transfer,Bangalore Packaging Co,approved
EXP001623,M001,2024-11-08,salaries,full_time,25314.22,bank_transfer,Ecom Express,approved
EXP001624,M001,2024-01-16,refunds,chargeback,180.11,card,BlueDart,approved
EXP001625,M001,2024-08-29,refunds,chargeback,6976.34,UPI,Razorpay Fees,rejected
EXP001626,M001,2024-10-16,marketing,digital_ads,19109.67,card,Ecom Express,approved
EXP001627,M001,2024-11-27,shipping,reverse_logistics,15611.85,UPI,Shiprocket,approved
EXP001628,M001,2024-05-13,refunds,partial_refund,9674.29,UPI,Razorpay Fees,approved
EXP001629,M001,2024-08-27,salaries,full_time,38660.88,card,Bangalore Packaging Co,approved
EXP001630,M001,2024-02-19,marketing,digital_ads,21304.41,card,Delhivery,pending
EXP001631,M001,2024-10-21,shipping,surface,1449.72,bank_transfer,Urban Warehouse Services,approved
EXP001632,M001,2024-12-01,shipping,air_freight,10732.87,card,Cashfree Fees,approved
EXP001633,M001,2024-08-19,marketing,SEO,1263.51,UPI,Bangalore Packaging Co,rejected
EXP001634,M001,2024-02-26,marketing,SEO,12344.96,bank_transfer,Xpressbees,approved
EXP001635,M001,2024-01-02,marketing,SEO,25249.14,bank_transfer,Urban Warehouse Services,pending
EXP001636,M001,2024-02-05,salaries,contract,34201.5,card,Delhivery,approved
EXP001637,M001,2024-05-02,cloud,storage,5356.46,cash,Ecom Express,approved
EXP001638,M001,2024-10-24,marketing,SEO,5151.81,cash,Bangalore Packaging Co,approved
EXP001639,M001,2024-07-22,marketing,digital_ads,28462.11,cash,BlueDart,approved
EXP001640,M001,2024-11-28,shipping,last_mile,7551.87,bank_transfer,Xpressbees,approved
EXP001641,M001,2024-07-29,shipping,air_freight,7849.41,bank_transfer,Bangalore Packaging Co,approved
EXP001642,M001,2024-10-09,marketing,digital_ads,15494.94,cash,BlueDart,approved
EXP001643,M001,2024-03-20,shipping,reverse_logistics,15413.15,card,Xpressbees,approved
EXP001644,M001,2024-01-25,shipping,surface,11075.98,bank_transfer,Shiprocket,approved
EXP001645,M001,2024-06-13,marketing,influencer,26484.62,card,AdGrowth Marketing,approved
EXP001646,M001,2024-05-31,salaries,incentives,13096.56,bank_transfer,Cashfree Fees,pending
EXP001647,M001,2024-10-26,salaries,contract,27874.47,bank_transfer,BlueDart,pending
EXP001648,M001,2024-01-22,warehouse,staff,26306.14,bank_transfer,Xpressbees,rejected
EXP001649,M001,2024-04-07,warehouse,utilities,7281.38,card,Urban Warehouse Services,pending
EXP001650,M001,2024-06-06,salaries,full_time,8347.54,bank_transfer,AdGrowth Marketing,approved
EXP001651,M001,2024-07-23,salaries,full_time,37515.91,bank_transfer,Ecom Express,pending
EXP001652,M001,2024-03-12,salaries,full_time,10774.79,card,Bangalore Packaging Co,approved
EXP001653,M001,2024-03-08,marketing,email_campaigns,29538.54,card,Xpressbees,approved
EXP001654,M001,2024-01-29,shipping,surface,4240.53,UPI,Razorpay Fees,approved
EXP001655,M001,2024-12-10,marketing,SEO,15773.8,bank_transfer,Razorpay Fees,pending
EXP001656,M001,2024-04-26,packaging,boxes,766.26,bank_transfer,Cashfree Fees,approved
EXP001657,M001,2024-06-20,cloud,storage,818.38,bank_transfer,Xpressbees,approved
EXP001658,M001,2024-02-02,salaries,full_time,23662.55,UPI,Shiprocket,pending
EXP001659,M001,2024-07-01,salaries,contract,30813.57,card,Cashfree Fees,approved
EXP001660,M001,2024-06-17,shipping,surface,5241.69,UPI,AdGrowth Marketing,approved
EXP001661,M001,2024-05-10,marketing,SEO,1809.69,UPI,Cashfree Fees,approved
EXP001662,M001,2024-11-05,salaries,contract,35250.12,UPI,Delhivery,approved
EXP001663,M001,2024-07-17,marketing,digital_ads,20190.08,card,Urban Warehouse Services,approved
EXP001664,M001,2024-06-13,salaries,full_time,20795.56,card,Ecom Express,approved
EXP001665,M001,2024-09-05,marketing,email_campaigns,6664.45,card,Shiprocket,approved
EXP001666,M001,2024-05-27,warehouse,utilities,6103.42,UPI,Urban Warehouse Services,approved
EXP001667,M001,2024-12-28,refunds,chargeback,4283.11,UPI,AdGrowth Marketing,approved
EXP001668,M001,2024-06-05,warehouse,staff,16090.37,bank_transfer,Shiprocket,approved
EXP001669,M001,2024-08-17,warehouse,rent,2172.19,bank_transfer,Razorpay Fees,approved
EXP001670,M001,2024-09-30,marketing,influencer,17876.88,UPI,Shiprocket,pending
EXP001671,M001,2024-05-17,warehouse,rent,24264.92,UPI,AdGrowth Marketing,approved
EXP001672,M001,2024-08-27,marketing,SEO,26376.93,bank_transfer,Cashfree Fees,pending
EXP001673,M001,2024-04-29,packaging,tape,4914.94,bank_transfer,Urban Warehouse Services,approved
EXP001674,M001,2024-03-27,returns,restocking,8920.39,card,Razorpay Fees,pending
EXP001675,M001,2024-02-28,returns,restocking,100.0,bank_transfer,Cashfree Fees,approved
EXP001676,M001,2024-12-27,salaries,contract,10575.87,UPI,Delhivery,pending
EXP001677,M001,2024-11-03,packaging,tape,3772.34,UPI,Bangalore Packaging Co,rejected
EXP001678,M001,2024-10-11,shipping,last_mile,9746.27,card,Xpressbees,pending
EXP001679,M001,2024-03-01,marketing,SEO,8836.76,card,Ecom Express,pending
EXP001680,M001,2024-10-27,warehouse,equipment,24549.78,cash,Bangalore Packaging Co,approved
EXP001681,M001,2024-07-21,salaries,overtime,30528.41,card,Cashfree Fees,approved
EXP001682,M001,2024-05-18,shipping,reverse_logistics,12308.3,card,AdGrowth Marketing,approved
EXP001683,M001,2024-10-03,shipping,surface,4212.21,card,Shiprocket,approved
EXP001684,M001,2024-07-22,cloud,GCP,5522.47,UPI,BlueDart,rejected
EXP001685,M001,2024-11-30,salaries,contract,27860.07,bank_transfer,Ecom Express,pending
EXP001686,M001,2024-07-16,refunds,chargeback,3100.69,card,Delhivery,approved
EXP001687,M001,2024-12-19,shipping,reverse_logistics,5561.6,bank_transfer,Xpressbees,approved
EXP001688,M001,2024-12-10,warehouse,staff,17083.44,card,Ecom Express,pending
EXP001689,M001,2024-04-03,refunds,partial_refund,3733.56,card,Delhivery,approved
EXP001690,M001,2024-04-02,returns,quality_check,8124.62,card,Urban Warehouse Services,approved
EXP001691,M001,2024-10-18,marketing,digital_ads,26639.2,bank_transfer,Urban Warehouse Services,pending
EXP001692,M001,2024-01-18,marketing,influencer,28084.27,bank_transfer,Delhivery,approved
EXP001693,M001,2024-04-29,salaries,incentives,29008.91,cash,BlueDart,approved
EXP001694,M001,2024-12-23,packaging,tape,2754.11,bank_transfer,Bangalore Packaging Co,approved
EXP001695,M001,2024-11-28,packaging,bubble_wrap,4052.03,card,Shiprocket,approved
EXP001696,M001,2024-05-14,warehouse,rent,20930.26,UPI,Bangalore Packaging Co,approved
EXP001697,M001,2024-11-02,salaries,full_time,10943.16,card,Urban Warehouse Services,approved
EXP001698,M001,2024-09-15,salaries,full_time,38578.81,bank_transfer,Shiprocket,approved
EXP001699,M001,2024-09-10,packaging,bubble_wrap,9620.42,bank_transfer,AdGrowth Marketing,approved
EXP001700,M001,2024-12-11,refunds,partial_refund,3918.43,bank_transfer,Razorpay Fees,rejected
EXP001701,M001,2024-11-15,shipping,last_mile,11893.11,bank_transfer,Urban Warehouse Services,rejected
EXP001702,M001,2024-10-26,salaries,contract,34307.36,UPI,Urban Warehouse Services,approved
EXP001703,M001,2024-09-30,software,subscriptions,1065.72,card,BlueDart,pending
EXP001704,M001,2024-11-14,payment_gateway,transaction_fee,762.79,card,Shiprocket,approved
EXP001705,M001,2024-05-11,salaries,overtime,20608.0,bank_transfer,Cashfree Fees,approved
EXP001706,M001,2024-04-17,salaries,full_time,15522.11,bank_transfer,Razorpay Fees,pending
EXP001707,M001,2024-04-09,salaries,full_time,9340.63,cash,Urban Warehouse Services,approved
EXP001708,M001,2024-01-04,salaries,full_time,32777.15,card,Shiprocket,approved
EXP001709,M001,2024-05-16,warehouse,staff,6559.31,bank_transfer,Shiprocket,approved
EXP001710,M001,2024-10-16,salaries,incentives,21911.5,bank_transfer,Xpressbees,approved
EXP001711,M001,2024-12-21,software,licenses,2399.54,card,AdGrowth Marketing,approved
EXP001712,M001,2024-12-18,marketing,influencer,12103.61,bank_transfer,Bangalore Packaging Co,approved
EXP001713,M001,2024-08-06,shipping,reverse_logistics,6760.53,bank_transfer,AdGrowth Marketing,approved
EXP001714,M001,2024-04-30,salaries,contract,13802.61,UPI,Ecom Express,approved
EXP001715,M001,2024-06-16,shipping,air_freight,15745.68,bank_transfer,Xpressbees,rejected
EXP001716,M001,2024-01-25,salaries,contract,27842.72,bank_transfer,AdGrowth Marketing,approved
EXP001717,M001,2024-12-26,marketing,email_campaigns,1803.43,card,Shiprocket,approved
EXP001718,M001,2024-02-04,marketing,influencer,3535.95,card,Bangalore Packaging Co,approved
EXP001719,M001,2024-11-07,shipping,surface,12404.09,bank_transfer,Shiprocket,approved
EXP001720,M001,2024-01-14,payment_gateway,dispute_fee,2747.24,bank_transfer,Bangalore Packaging Co,approved
EXP001721,M001,2024-03-30,packaging,labels,8326.8,bank_transfer,Razorpay Fees,approved
EXP001722,M001,2024-11-09,shipping,surface,14881.64,bank_transfer,Bangalore Packaging Co,approved
EXP001723,M001,2024-10-01,shipping,surface,6532.12,bank_transfer,Cashfree Fees,pending
EXP001724,M001,2024-01-01,marketing,influencer,13337.43,cash,AdGrowth Marketing,approved
EXP001725,M001,2024-05-01,warehouse,equipment,10662.07,UPI,Razorpay Fees,approved
EXP001726,M001,2024-09-17,software,subscriptions,3868.88,bank_transfer,Shiprocket,approved
EXP001727,M001,2024-10-25,marketing,SEO,1254.65,bank_transfer,Bangalore Packaging Co,approved
EXP001728,M001,2024-01-27,marketing,email_campaigns,10661.01,card,Razorpay Fees,approved
EXP001729,M001,2024-04-02,salaries,full_time,38733.36,bank_transfer,Bangalore Packaging Co,pending
EXP001730,M001,2024-02-02,marketing,email_campaigns,5457.76,cash,Xpressbees,approved
EXP001731,M001,2024-11-02,marketing,influencer,16573.56,card,Razorpay Fees,approved
EXP001732,M001,2024-11-24,salaries,incentives,19678.1,card,Ecom Express,approved
EXP001733,M001,2024-12-20,marketing,email_campaigns,1820.37,bank_transfer,Cashfree Fees,approved
EXP001734,M001,2024-08-11,salaries,incentives,35897.44,UPI,Cashfree Fees,approved
EXP001735,M001,2024-01-11,warehouse,staff,4685.72,bank_transfer,Cashfree Fees,approved
EXP001736,M001,2024-03-01,packaging,bubble_wrap,3328.0,card,Shiprocket,approved
EXP001737,M001,2024-10-24,payment_gateway,settlement_charge,3710.29,cash,Ecom Express,pending
EXP001738,M001,2024-12-21,shipping,surface,7821.63,cash,AdGrowth Marketing,approved
EXP001739,M001,2024-12-26,payment_gateway,dispute_fee,335.43,bank_transfer,Urban Warehouse Services,approved
EXP001740,M001,2024-04-30,marketing,SEO,7468.06,cash,Shiprocket,approved
EXP001741,M001,2024-04-30,marketing,digital_ads,16438.54,bank_transfer,Shiprocket,approved
EXP001742,M001,2024-05-14,payment_gateway,transaction_fee,648.68,card,Shiprocket,pending
EXP001743,M001,2024-05-17,warehouse,equipment,5447.1,bank_transfer,Xpressbees,approved
EXP001744,M001,2024-11-03,shipping,surface,14161.98,UPI,Bangalore Packaging Co,approved
EXP001745,M001,2024-05-04,salaries,overtime,18104.65,UPI,Shiprocket,approved
EXP001746,M001,2024-10-10,returns,quality_check,2045.87,bank_transfer,Razorpay Fees,approved
EXP001747,M001,2024-08-02,shipping,surface,389.14,bank_transfer,Ecom Express,approved
EXP001748,M001,2024-07-16,salaries,overtime,26390.93,bank_transfer,Urban Warehouse Services,approved
EXP001749,M001,2024-11-02,shipping,air_freight,12297.96,bank_transfer,Shiprocket,approved
EXP001750,M001,2024-11-03,payment_gateway,dispute_fee,4896.24,card,Xpressbees,approved
EXP001751,M001,2024-10-09,shipping,surface,342.12,cash,Bangalore Packaging Co,pending
EXP001752,M001,2024-06-26,software,licenses,2959.4,UPI,AdGrowth Marketing,approved
EXP001753,M001,2024-11-22,returns,reverse_pickup,379.27,card,Bangalore Packaging Co,approved
EXP001754,M001,2024-02-16,shipping,air_freight,10496.21,card,Ecom Express,approved
EXP001755,M001,2024-12-04,warehouse,rent,28401.44,card,BlueDart,approved
EXP001756,M001,2024-11-04,shipping,surface,15213.21,card,Shiprocket,approved
EXP001757,M001,2024-12-13,salaries,incentives,6024.81,bank_transfer,BlueDart,approved
EXP001758,M001,2024-10-20,salaries,full_time,37834.31,bank_transfer,Ecom Express,approved
EXP001759,M001,2024-05-25,packaging,boxes,6600.36,card,Xpressbees,approved
EXP001760,M001,2024-10-30,shipping,reverse_logistics,2173.92,card,Razorpay Fees,approved
EXP001761,M001,2024-02-17,salaries,full_time,9672.25,bank_transfer,AdGrowth Marketing,approved
EXP001762,M001,2024-01-05,shipping,air_freight,10188.62,bank_transfer,Cashfree Fees,rejected
EXP001763,M001,2024-08-27,refunds,chargeback,1860.56,bank_transfer,Delhivery,approved
EXP001764,M001,2024-01-11,salaries,full_time,29984.01,UPI,Shiprocket,approved
EXP001765,M001,2024-04-28,payment_gateway,dispute_fee,1656.62,bank_transfer,Ecom Express,approved
EXP001766,M001,2024-07-06,salaries,incentives,19501.8,bank_transfer,BlueDart,approved
