merchant_id,invoice_id,order_id,vendor_name,invoice_number,invoice_date,billing_period_start,billing_period_end,subtotal,tax_amount,total_amount,currency,invoice_status
M001,INV001518,ORD005345,Urban Warehouse Services,VINV-001518,2024-08-13,2024-07-21,2024-08-13,2482.06,446.77,2928.83,INR,pending
M001,INV001519,ORD000228,BlueDart,VINV-001519,2024-01-14,2023-12-28,2024-01-14,3143.69,565.86,3709.55,INR,approved
M001,INV001520,ORD007198,Shiprocket,VINV-001520,2024-11-06,2024-11-03,2024-11-06,1350.83,243.15,1593.98,INR,approved
M001,INV001521,ORD001181,Cashfree Fees,VINV-001521,2024-02-22,2024-02-07,2024-02-22,2470.67,444.72,2915.39,INR,approved
M001,INV001522,ORD006266,Delhivery,VINV-001522,2024-10-01,2024-09-23,2024-10-01,5380.2,968.44,6348.64,INR,pending
M001,INV001523,ORD009317,Ecom Express,VINV-001523,2024-12-31,2024-12-04,2024-12-31,3040.62,547.31,3587.93,INR,disputed
M001,INV001524,ORD002905,Xpressbees,VINV-001524,2024-05-03,2024-04-21,2024-05-03,470.51,84.69,555.2,INR,approved
M001,INV001525,ORD008261,Ecom Express,VINV-001525,2024-12-03,2024-11-22,2024-12-03,2688.51,483.93,3172.44,INR,approved
M001,INV001526,ORD003525,Bangalore Packaging Co,VINV-001526,2024-05-11,2024-05-01,2024-05-11,1319.9,237.58,1557.48,INR,approved
M001,INV001527,VORD000054,Xpressbees,VINV-001527,2024-09-04,2024-08-24,2024-09-04,14780.6,2660.51,17441.11,INR,approved
M001,INV001528,ORD007005,Delhivery,VINV-001528,2024-10-30,2024-10-03,2024-10-30,7205.6,1297.01,8502.61,INR,approved
M001,INV001529,ORD000224,Shiprocket,VINV-001529,2024-01-17,2023-12-31,2024-01-17,2726.92,490.84,3217.76,INR,approved
M001,INV001530,ORD005247,Delhivery,VINV-001530,2024-07-30,2024-07-19,2024-07-30,3336.7,600.61,3937.31,INR,approved
M001,INV001531,ORD003263,Cashfree Fees,VINV-001531,2024-05-07,2024-04-19,2024-05-07,5163.96,929.51,6093.47,INR,approved
M001,INV001532,ORD005273,AdGrowth Marketing,VINV-001532,2024-08-21,2024-08-02,2024-08-21,3867.19,696.1,4563.29,INR,approved
M001,INV001533,ORD003470,Cashfree Fees,VINV-001533,2024-05-21,2024-05-19,2024-05-21,7891.19,1420.41,9311.6,INR,pending
M001,INV001534,ORD001287,Urban Warehouse Services,VINV-001534,2024-03-04,2024-02-25,2024-03-04,4369.58,786.52,5156.1,INR,approved
M001,INV001535,ORD006930,Delhivery,VINV-001535,2024-10-21,2024-10-07,2024-10-21,1943.52,349.83,2293.35,INR,approved
M001,INV001536,ORD005750,Bangalore Packaging Co,VINV-001536,2024-09-01,2024-08-30,2024-09-01,5340.68,961.32,6302.0,INR,approved
M001,INV001537,ORD009486,Urban Warehouse Services,VINV-001537,2024-12-28,2024-12-02,2024-12-28,6495.75,1169.23,7664.98,INR,disputed
M001,INV001538,VORD000081,AdGrowth Marketing,VINV-001538,2024-07-15,2024-06-19,2024-07-15,5847.93,1052.63,6900.56,INR,approved
M001,INV001539,ORD004212,Razorpay Fees,VINV-001539,2024-07-02,2024-06-12,2024-07-02,1079.36,194.29,1273.65,INR,approved
M001,INV001540,VORD000105,BlueDart,VINV-001540,2024-01-30,2024-01-17,2024-01-30,7061.74,1271.11,8332.85,INR,approved
M001,INV001541,ORD006724,Xpressbees,VINV-001541,2024-10-19,2024-09-21,2024-10-19,2504.39,450.79,2955.18,INR,pending
M001,INV001542,ORD008607,AdGrowth Marketing,VINV-001542,2024-12-04,2024-11-08,2024-12-04,1016.83,183.03,1199.86,INR,approved
M001,INV001543,ORD003424,AdGrowth Marketing,VINV-001543,2024-05-13,2024-04-24,2024-05-13,4694.41,844.99,5539.4,INR,approved
M001,INV001544,ORD002269,Bangalore Packaging Co,VINV-001544,2024-04-22,2024-04-09,2024-04-22,718.16,129.27,847.43,INR,approved
M001,INV001545,ORD009208,Razorpay Fees,VINV-001545,2024-12-23,2024-12-11,2024-12-23,2248.59,404.75,2653.34,INR,approved
M001,INV001546,ORD004628,BlueDart,VINV-001546,2024-07-22,2024-07-19,2024-07-22,5775.45,1039.58,6815.03,INR,pending
M001,INV001547,ORD000973,AdGrowth Marketing,VINV-001547,2024-02-02,2024-01-24,2024-02-02,1276.09,229.7,1505.79,INR,approved
M001,INV001548,ORD000285,Bangalore Packaging Co,VINV-001548,2024-02-02,2024-01-17,2024-02-02,6324.79,1138.46,7463.25,INR,pending
M001,INV001549,ORD008944,Bangalore Packaging Co,VINV-001549,2024-12-16,2024-12-01,2024-12-16,6894.4,1240.99,8135.39,INR,approved
M001,INV001550,ORD000971,AdGrowth Marketing,VINV-001550,2024-02-24,2024-02-17,2024-02-24,1649.78,296.96,1946.74,INR,pending
M001,INV001551,ORD003143,AdGrowth Marketing,VINV-001551,2024-05-20,2024-04-28,2024-05-20,7118.06,1281.25,8399.31,INR,disputed
M001,INV001552,ORD007347,Xpressbees,VINV-001552,2024-10-15,2024-09-16,2024-10-15,2389.01,430.02,2819.03,INR,approved
M001,INV001553,ORD007793,Delhivery,VINV-001553,2024-11-21,2024-10-27,2024-11-21,5887.74,1059.79,6947.53,INR,approved
M001,INV001554,ORD005742,Shiprocket,VINV-001554,2024-09-04,2024-08-08,2024-09-04,41897.82,7541.61,49439.43,INR,approved
M001,INV001555,ORD001548,Ecom Express,VINV-001555,2024-03-25,2024-02-25,2024-03-25,2028.68,365.16,2393.84,INR,approved
M001,INV001556,ORD002654,Razorpay Fees,VINV-001556,2024-04-30,2024-04-24,2024-04-30,7329.47,1319.31,8648.78,INR,approved
M001,INV001557,ORD009530,Ecom Express,VINV-001557,2024-12-30,2024-12-14,2024-12-30,944.57,170.02,1114.59,INR,approved
M001,INV001558,ORD006963,AdGrowth Marketing,VINV-001558,2024-10-25,2024-09-30,2024-10-25,2392.25,430.61,2822.86,INR,disputed
M001,INV001559,ORD004966,Urban Warehouse Services,VINV-001559,2024-07-21,2024-06-27,2024-07-21,36562.43,6581.24,43143.67,INR,pending
M001,INV001560,ORD000020,Ecom Express,VINV-001560,2024-01-26,2023-12-31,2024-01-26,5901.57,1062.28,6963.85,INR,approved
M001,INV001561,ORD006223,Xpressbees,VINV-001561,2024-09-19,2024-09-04,2024-09-19,5760.94,1036.97,6797.91,INR,approved
M001,INV001562,ORD007512,Cashfree Fees,VINV-001562,2024-11-12,2024-10-19,2024-11-12,520.54,93.7,614.24,INR,pending
M001,INV001563,ORD000948,Urban Warehouse Services,VINV-001563,2024-02-04,2024-02-01,2024-02-04,1424.39,256.39,1680.78,INR,approved
M001,INV001564,ORD001985,Bangalore Packaging Co,VINV-001564,2024-04-08,2024-04-02,2024-04-08,21909.14,3943.64,25852.78,INR,approved
M001,INV001565,ORD008686,Razorpay Fees,VINV-001565,2024-11-24,2024-11-17,2024-11-24,3887.04,699.67,4586.71,INR,disputed
M001,INV001566,ORD004467,Razorpay Fees,VINV-001566,2024-06-25,2024-06-09,2024-06-25,1124.95,202.49,1327.44,INR,pending
M001,INV001567,ORD003725,Razorpay Fees,VINV-001567,2024-06-03,2024-05-25,2024-06-03,2391.03,430.38,2821.41,INR,approved
M001,INV001568,ORD000944,Delhivery,VINV-001568,2024-02-20,2024-02-03,2024-02-20,10756.42,1936.16,12692.58,INR,approved
M001,INV001569,ORD000067,Razorpay Fees,VINV-001569,2024-01-21,2023-12-31,2024-01-21,5512.03,992.16,6504.19,INR,approved
M001,INV001570,ORD000552,AdGrowth Marketing,VINV-001570,2024-02-10,2024-01-12,2024-02-10,965.27,173.75,1139.02,INR,approved
M001,INV001571,ORD005913,AdGrowth Marketing,VINV-001571,2024-09-09,2024-08-26,2024-09-09,7717.66,1389.18,9106.84,INR,approved
M001,INV001572,ORD004953,Delhivery,VINV-001572,2024-07-30,2024-07-13,2024-07-30,3515.53,632.79,4148.32,INR,disputed
M001,INV001573,ORD007566,BlueDart,VINV-001573,2024-11-07,2024-10-08,2024-11-07,6528.2,1175.08,7703.28,INR,approved
M001,INV001574,ORD003257,Delhivery,VINV-001574,2024-05-18,2024-05-04,2024-05-18,3240.56,583.3,3823.86,INR,approved
M001,INV001575,ORD002238,Urban Warehouse Services,VINV-001575,2024-04-08,2024-03-24,2024-04-08,4197.42,755.53,4952.95,INR,approved
M001,INV001576,ORD009867,BlueDart,VINV-001576,2025-01-12,2025-01-08,2025-01-12,5693.42,1024.81,6718.23,INR,approved
M001,INV001577,ORD004270,Ecom Express,VINV-001577,2024-07-04,2024-06-19,2024-07-04,3035.14,546.33,3581.47,INR,pending
M001,INV001578,ORD008812,Bangalore Packaging Co,VINV-001578,2024-11-30,2024-11-01,2024-11-30,2844.64,512.04,3356.68,INR,approved
M001,INV001579,ORD005011,Bangalore Packaging Co,VINV-001579,2024-07-21,2024-06-25,2024-07-21,1146.72,206.41,1353.13,INR,approved
M001,INV001580,ORD006952,Ecom Express,VINV-001580,2024-10-12,2024-09-30,2024-10-12,4072.73,733.09,4805.82,INR,approved
M001,INV001581,ORD003650,Urban Warehouse Services,VINV-001581,2024-06-12,2024-06-09,2024-06-12,1654.79,297.86,1952.65,INR,approved
M001,INV001582,ORD005227,Xpressbees,VINV-001582,2024-08-23,2024-07-31,2024-08-23,9045.3,1628.15,10673.45,INR,approved
M001,INV001583,ORD008590,Shiprocket,VINV-001583,2024-11-30,2024-11-09,2024-11-30,33403.35,6012.6,39415.95,INR,approved
M001,INV001584,ORD006959,Bangalore Packaging Co,VINV-001584,2024-10-23,2024-10-01,2024-10-23,3012.08,542.17,3554.25,INR,approved
M001,INV001585,ORD001074,BlueDart,VINV-001585,2024-02-27,2024-02-15,2024-02-27,6093.39,1096.81,7190.2,INR,approved
M001,INV001586,ORD001624,Bangalore Packaging Co,VINV-001586,2024-02-29,2024-02-26,2024-02-29,1297.19,233.49,1530.68,INR,approved
M001,INV001587,VORD000057,Shiprocket,VINV-001587,2024-11-09,2024-10-20,2024-11-09,17761.36,3197.04,20958.4,INR,approved
M001,INV001588,ORD009743,Ecom Express,VINV-001588,2025-01-21,2025-01-20,2025-01-21,4622.84,832.11,5454.95,INR,approved
M001,INV001589,ORD007797,Cashfree Fees,VINV-001563,2024-11-10,2024-11-06,2024-11-10,2063.75,371.47,2435.22,INR,pending
M001,INV001590,ORD002534,Delhivery,VINV-001590,2024-04-20,2024-04-14,2024-04-20,4008.93,721.61,4730.54,INR,approved
M001,INV001591,ORD002450,Urban Warehouse Services,VINV-001591,2024-04-14,2024-03-27,2024-04-14,11309.38,2035.69,13345.07,INR,approved
M001,INV001592,ORD006492,Bangalore Packaging Co,VINV-001592,2024-09-19,2024-09-12,2024-09-19,3115.25,560.75,3676.0,INR,pending
M001,INV001593,ORD009363,Cashfree Fees,VINV-001593,2024-12-27,2024-12-04,2024-12-27,6826.39,1228.75,8055.14,INR,approved
M001,INV001594,ORD003249,Cashfree Fees,VINV-001594,2024-05-04,2024-04-24,2024-05-04,6957.83,1252.41,8210.24,INR,approved
M001,INV001595,VORD000014,Shiprocket,VINV-001595,2024-08-04,2024-07-31,2024-08-04,5517.07,993.07,6510.14,INR,pending
M001,INV001596,ORD008430,Bangalore Packaging Co,VINV-001596,2024-11-27,2024-11-20,2024-11-27,1610.2,289.84,1900.04,INR,approved
M001,INV001597,ORD004060,Urban Warehouse Services,VINV-001597,2024-06-03,2024-05-08,2024-06-03,1498.14,269.66,1767.8,INR,disputed
M001,INV001598,ORD006508,Xpressbees,VINV-001598,2024-10-05,2024-09-30,2024-10-05,1287.1,231.68,1518.78,INR,disputed
M001,INV001599,ORD008354,Shiprocket,VINV-001599,2024-11-19,2024-10-30,2024-11-19,2597.28,467.51,3064.79,INR,disputed
M001,INV001600,ORD001315,BlueDart,VINV-001600,2024-03-09,2024-02-15,2024-03-09,4942.01,889.56,5831.57,INR,approved
M001,INV001601,ORD008391,Delhivery,VINV-001601,2024-11-30,2024-11-20,2024-11-30,6472.72,1165.09,7637.81,INR,approved
M001,INV001602,ORD007554,Delhivery,VINV-001602,2024-10-25,2024-09-29,2024-10-25,4431.58,797.69,5229.27,INR,approved
M001,INV001603,ORD007169,Ecom Express,VINV-001603,2024-10-13,2024-10-07,2024-10-13,6786.65,1221.6,8008.25,INR,rejected
M001,INV001604,ORD002938,Ecom Express,VINV-001604,2024-05-03,2024-04-10,2024-05-03,2406.0,433.08,2839.08,INR,approved
M001,INV001605,ORD003739,BlueDart,VINV-001605,2024-05-23,2024-05-19,2024-05-23,5283.14,950.96,6234.1,INR,approved
M001,INV001606,ORD002169,Shiprocket,VINV-001606,2024-03-24,2024-03-19,2024-03-24,7071.57,1272.88,8344.45,INR,approved
M001,INV001607,ORD007902,BlueDart,VINV-001607,2024-11-18,2024-10-22,2024-11-18,36827.32,6628.92,43456.24,INR,approved
M001,INV001608,ORD005316,Xpressbees,VINV-001608,2024-07-31,2024-07-21,2024-07-31,5852.74,1053.49,6906.23,INR,pending
M001,INV001609,ORD009203,Bangalore Packaging Co,VINV-001609,2024-12-13,2024-11-28,2024-12-13,5812.69,1046.29,6858.98,INR,approved
M001,INV001610,ORD004838,Ecom Express,VINV-001610,2024-07-29,2024-07-11,2024-07-29,915.92,164.87,1080.79,INR,approved
M001,INV001611,ORD002301,AdGrowth Marketing,VINV-001611,2024-04-16,2024-03-19,2024-04-16,10070.88,1812.76,11883.64,INR,approved
M001,INV001612,ORD000782,Delhivery,VINV-001612,2024-02-04,2024-01-17,2024-02-04,7697.68,1385.58,9083.26,INR,approved
M001,INV001613,ORD001857,Shiprocket,VINV-001613,2024-03-30,2024-03-20,2024-03-30,373.84,67.29,441.13,INR,approved
M001,INV001614,ORD002610,Urban Warehouse Services,VINV-001614,2024-05-05,2024-04-15,2024-05-05,8228.59,1481.15,9709.74,INR,approved
M001,INV001615,ORD004508,Xpressbees,VINV-001615,2024-06-26,2024-06-04,2024-06-26,1887.92,339.83,2227.75,INR,approved
M001,INV001616,ORD007455,Ecom Express,VINV-001616,2024-11-10,2024-10-18,2024-11-10,3034.53,546.21,3580.74,INR,approved
M001,INV001617,ORD009593,AdGrowth Marketing,VINV-001617,2025-01-09,2024-12-17,2025-01-09,4905.52,882.99,5788.51,INR,approved
M001,INV001618,ORD005329,Ecom Express,VINV-001618,2024-08-23,2024-07-31,2024-08-23,5483.75,987.07,6470.82,INR,disputed
M001,INV001619,ORD004009,AdGrowth Marketing,VINV-001619,2024-06-27,2024-06-15,2024-06-27,2028.86,365.19,2394.05,INR,approved
M001,INV001620,VORD000047,BlueDart,VINV-001620,2024-08-30,2024-08-24,2024-08-30,37629.08,6773.23,44402.31,INR,approved
M001,INV001621,ORD002631,Cashfree Fees,VINV-001621,2024-04-10,2024-03-26,2024-04-10,13818.46,2487.32,16305.78,INR,approved
M001,INV001622,ORD004911,Delhivery,VINV-001622,2024-08-01,2024-07-20,2024-08-01,7973.47,1435.23,9408.7,INR,approved
M001,INV001623,ORD005658,Delhivery,VINV-001623,2024-08-26,2024-08-17,2024-08-26,6049.01,1088.82,7137.83,INR,approved
M001,INV001624,ORD009526,Cashfree Fees,VINV-001624,2024-12-21,2024-12-08,2024-12-21,2077.75,374.0,2451.75,INR,approved
M001,INV001625,ORD003022,Cashfree Fees,VINV-001625,2024-05-06,2024-04-13,2024-05-06,1879.84,338.37,2218.21,INR,approved
M001,INV001626,ORD006839,AdGrowth Marketing,VINV-001626,2024-10-10,2024-10-06,2024-10-10,22333.55,4020.04,26353.59,INR,approved
M001,INV001627,ORD003961,Razorpay Fees,VINV-001627,2024-06-22,2024-05-24,2024-06-22,5932.7,1067.89,7000.59,INR,approved
M001,INV001628,ORD009007,Delhivery,VINV-001628,2024-12-29,2024-12-20,2024-12-29,5448.43,980.72,6429.15,INR,approved
M001,INV001629,ORD003262,Bangalore Packaging Co,VINV-001629,2024-05-27,2024-05-22,2024-05-27,3402.98,612.54,4015.52,INR,approved
M001,INV001630,ORD002375,Shiprocket,VINV-001630,2024-04-03,2024-03-06,2024-04-03,2637.45,474.74,3112.19,INR,approved
M001,INV001631,ORD009906,Shiprocket,VINV-001631,2025-01-06,2024-12-30,2025-01-06,3889.14,700.04,4589.18,INR,approved
M001,INV001632,ORD006048,Shiprocket,VINV-001632,2024-08-30,2024-08-06,2024-08-30,1189.6,214.13,1403.73,INR,disputed
M001,INV001633,ORD005279,Delhivery,VINV-001633,2024-07-30,2024-07-20,2024-07-30,3650.98,657.18,4308.16,INR,approved
M001,INV001634,ORD008364,Bangalore Packaging Co,VINV-001634,2024-12-08,2024-11-25,2024-12-08,6540.08,1177.21,7717.29,INR,approved
M001,INV001635,ORD003248,Shiprocket,VINV-001446,2024-05-30,2024-05-08,2024-05-30,5820.55,1047.7,6868.25,INR,approved
M001,INV001636,ORD009762,Cashfree Fees,VINV-001636,2025-01-13,2025-01-10,2025-01-13,1270.11,228.62,1498.73,INR,approved
M001,INV001637,ORD004502,Urban Warehouse Services,VINV-001637,2024-06-28,2024-06-05,2024-06-28,689.27,124.07,813.34,INR,pending
M001,INV001638,ORD006955,Urban Warehouse Services,VINV-001638,2024-11-01,2024-10-19,2024-11-01,3927.91,707.02,4634.93,INR,pending
M001,INV001639,ORD004503,Ecom Express,VINV-001639,2024-07-04,2024-06-19,2024-07-04,1614.09,290.54,1904.63,INR,pending
M001,INV001640,ORD002592,BlueDart,VINV-001640,2024-04-29,2024-04-28,2024-04-29,1325.53,238.59,1564.12,INR,approved
M001,INV001641,ORD009076,AdGrowth Marketing,VINV-001641,2024-12-05,2024-11-24,2024-12-05,847.93,152.63,1000.56,INR,pending
M001,INV001642,ORD003196,Xpressbees,VINV-001642,2024-05-02,2024-04-05,2024-05-02,6181.04,1112.59,7293.63,INR,approved
M001,INV001643,ORD002782,Cashfree Fees,VINV-001643,2024-05-04,2024-05-01,2024-05-04,3088.25,555.88,3644.13,INR,approved
M001,INV001644,ORD002344,Ecom Express,VINV-001644,2024-04-17,2024-04-14,2024-04-17,7100.63,1278.11,8378.74,INR,approved
M001,INV001645,ORD004946,AdGrowth Marketing,VINV-001645,2024-07-31,2024-07-06,2024-07-31,5848.19,1052.68,6900.87,INR,pending
M001,INV001646,ORD005871,BlueDart,VINV-001646,2024-09-20,2024-09-01,2024-09-20,6813.28,1226.39,8039.67,INR,approved
M001,INV001647,ORD009201,Shiprocket,VINV-001647,2025-01-01,2024-12-19,2025-01-01,8441.55,1519.48,9961.03,INR,approved
M001,INV001648,ORD009551,Ecom Express,VINV-001648,2024-12-26,2024-12-25,2024-12-26,5339.53,961.11,6300.64,INR,disputed
M001,INV001649,ORD002549,Urban Warehouse Services,VINV-001649,2024-04-12,2024-04-03,2024-04-12,4956.08,892.09,5848.17,INR,disputed
M001,INV001650,ORD003439,Ecom Express,VINV-001650,2024-05-18,2024-05-17,2024-05-18,4643.08,835.75,5478.83,INR,approved
M001,INV001651,ORD007998,Ecom Express,VINV-001651,2024-11-07,2024-10-10,2024-11-07,19523.74,3514.27,23038.01,INR,approved
M001,INV001652,ORD008832,Xpressbees,VINV-001652,2024-11-29,2024-11-20,2024-11-29,6029.52,1085.31,7114.83,INR,approved
M001,INV001653,ORD003892,Bangalore Packaging Co,VINV-001653,2024-06-18,2024-06-13,2024-06-18,7132.45,1283.84,8416.29,INR,approved
M001,INV001654,ORD000944,Shiprocket,VINV-001654,2024-02-23,2024-02-21,2024-02-23,35445.75,6380.24,41825.99,INR,pending
M001,INV001655,ORD005956,Ecom Express,VINV-001655,2024-09-14,2024-08-21,2024-09-14,5618.17,1011.27,6629.44,INR,approved
M001,INV001656,ORD009397,Shiprocket,VINV-001656,2024-12-31,2024-12-02,2024-12-31,3355.73,604.03,3959.76,INR,approved
M001,INV001657,ORD007511,Shiprocket,VINV-001657,2024-11-15,2024-11-11,2024-11-15,3160.21,568.84,3729.05,INR,pending
M001,INV001658,ORD003828,Urban Warehouse Services,VINV-001658,2024-06-18,2024-05-29,2024-06-18,2476.66,445.8,2922.46,INR,rejected
M001,INV001659,ORD007431,Urban Warehouse Services,VINV-001659,2024-11-07,2024-10-21,2024-11-07,2686.08,483.49,3169.57,INR,approved
M001,INV001660,ORD005488,Ecom Express,VINV-001660,2024-08-26,2024-08-16,2024-08-26,5219.25,939.46,6158.71,INR,approved
M001,INV001661,ORD008150,Shiprocket,VINV-001661,2024-11-24,2024-11-16,2024-11-24,6746.72,1214.41,7961.13,INR,approved
M001,INV001662,ORD008415,AdGrowth Marketing,VINV-001662,2024-12-04,2024-11-24,2024-12-04,4818.71,867.37,5686.08,INR,approved
M001,INV001663,ORD009551,Ecom Express,VINV-001663,2025-01-12,2024-12-21,2025-01-12,5440.05,979.21,6419.26,INR,approved
M001,INV001664,ORD007118,AdGrowth Marketing,VINV-001664,2024-10-28,2024-10-14,2024-10-28,1658.22,298.48,1956.7,INR,approved
M001,INV001665,ORD006960,Razorpay Fees,VINV-001665,2024-10-28,2024-10-07,2024-10-28,1038.33,186.9,1225.23,INR,approved
M001,INV001666,ORD001891,Cashfree Fees,VINV-001666,2024-03-27,2024-03-26,2024-03-27,3312.24,596.2,3908.44,INR,approved
M001,INV001667,ORD000839,Xpressbees,VINV-001667,2024-02-18,2024-01-28,2024-02-18,7516.05,1352.89,8868.94,INR,approved
M001,INV001668,ORD009044,Cashfree Fees,VINV-001668,2024-12-21,2024-12-06,2024-12-21,4154.04,747.73,4901.77,INR,approved
M001,INV001669,ORD006685,Bangalore Packaging Co,VINV-001669,2024-10-05,2024-09-06,2024-10-05,2475.32,445.56,2920.88,INR,pending
M001,INV001670,ORD008327,Delhivery,VINV-001670,2024-12-07,2024-11-18,2024-12-07,6242.57,1123.66,7366.23,INR,approved
M001,INV001671,ORD009042,AdGrowth Marketing,VINV-001671,2024-12-30,2024-12-10,2024-12-30,4300.78,774.14,5074.92,INR,approved
M001,INV001672,ORD002894,Xpressbees,VINV-001672,2024-05-11,2024-04-13,2024-05-11,2849.88,512.98,3362.86,INR,rejected
M001,INV001673,ORD009790,Razorpay Fees,VINV-001673,2025-01-16,2024-12-24,2025-01-16,8404.05,1512.73,9916.78,INR,pending
M001,INV001674,ORD001670,Urban Warehouse Services,VINV-001674,2024-03-11,2024-02-23,2024-03-11,2267.36,408.13,2675.49,INR,approved
M001,INV001675,ORD006301,Shiprocket,VINV-001675,2024-09-16,2024-09-03,2024-09-16,4489.56,808.12,5297.68,INR,approved
M001,INV001676,ORD006153,Urban Warehouse Services,VINV-001676,2024-09-18,2024-09-03,2024-09-18,7707.21,1387.3,9094.51,INR,pending
M001,INV001677,ORD007642,Razorpay Fees,VINV-001677,2024-11-22,2024-11-14,2024-11-22,8356.93,1504.25,9861.18,INR,approved
M001,INV001678,ORD009797,Razorpay Fees,VINV-001678,2025-01-02,2024-12-28,2025-01-02,6941.07,1249.39,8190.46,INR,pending
M001,INV001679,ORD006326,Razorpay Fees,VINV-001679,2024-09-19,2024-08-23,2024-09-19,3793.37,682.81,4476.18,INR,rejected
M001,INV001680,ORD007339,AdGrowth Marketing,VINV-001680,2024-10-24,2024-10-07,2024-10-24,9660.03,1738.81,11398.84,INR,approved
M001,INV001681,ORD008940,Xpressbees,VINV-001681,2024-12-26,2024-12-04,2024-12-26,5200.58,936.1,6136.68,INR,approved
M001,INV001682,ORD001440,Urban Warehouse Services,VINV-001682,2024-03-06,2024-02-29,2024-03-06,7971.61,1434.89,9406.5,INR,approved
M001,INV001683,ORD000192,Urban Warehouse Services,VINV-001683,2024-01-24,2024-01-05,2024-01-24,389.21,70.06,459.27,INR,pending
M001,INV001684,ORD006555,Razorpay Fees,VINV-001684,2024-10-09,2024-09-27,2024-10-09,6436.43,1158.56,7594.99,INR,pending
M001,INV001685,ORD004384,Razorpay Fees,VINV-001685,2024-06-23,2024-06-06,2024-06-23,5265.5,947.79,6213.29,INR,approved
M001,INV001686,ORD004471,AdGrowth Marketing,VINV-001686,2024-06-21,2024-05-31,2024-06-21,8791.06,1582.39,10373.45,INR,approved
M001,INV001687,ORD005832,Xpressbees,VINV-001687,2024-09-11,2024-09-04,2024-09-11,1230.63,221.51,1452.14,INR,disputed
M001,INV001688,VORD000051,Delhivery,VINV-001688,2024-02-09,2024-01-29,2024-02-09,3407.96,613.43,4021.39,INR,disputed
M001,INV001689,ORD000725,Xpressbees,VINV-001689,2024-02-04,2024-01-07,2024-02-04,7056.21,1270.12,8326.33,INR,approved
M001,INV001690,ORD007741,Cashfree Fees,VINV-001690,2024-11-07,2024-10-27,2024-11-07,6470.71,1164.73,7635.44,INR,approved
M001,INV001691,ORD008055,BlueDart,VINV-001691,2024-11-06,2024-10-18,2024-11-06,6599.78,1187.96,7787.74,INR,approved
M001,INV001692,ORD001448,Bangalore Packaging Co,VINV-001692,2024-03-11,2024-03-08,2024-03-11,6231.91,1121.74,7353.65,INR,pending
M001,INV001693,ORD000246,AdGrowth Marketing,VINV-001693,2024-01-15,2023-12-17,2024-01-15,1685.69,303.42,1989.11,INR,approved
